 [antenna_field.dat]

  É” = 90.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
  81.000  -0.07144   0.05060   0.08755   144.689   -8.8135   **   0.04575  -0.00561   0.04609    -6.988  -14.3857   **   -7.7509   151.6769 
  82.000  -0.06343   0.04493   0.07773   144.689   -9.8462   **   0.04894  -0.00169   0.04897    -1.983  -13.8597   **   -8.3946   146.6721 
  83.000  -0.05545   0.03928   0.06795   144.688  -11.0147   **   0.05177   0.00177   0.05180     1.960  -13.3722   **   -9.0251   142.7280 
  84.000  -0.04748   0.03364   0.05819   144.688  -12.3613   **   0.05423   0.00479   0.05444     5.045  -12.9406   **   -9.6310   139.6429 
  85.000  -0.03954   0.02801   0.04846   144.688  -13.9515   **   0.05631   0.00735   0.05679     7.433  -12.5730   **  -10.1975   137.2550 
  86.000  -0.03161   0.02239   0.03874   144.687  -15.8951   **   0.05802   0.00945   0.05879     9.246  -12.2727   **  -10.7064   135.4414 
  87.000  -0.02370   0.01679   0.02904   144.687  -18.3982   **   0.05936   0.01108   0.06038    10.575  -12.0401   **  -11.1364   134.1122 
  88.000  -0.01579   0.01119   0.01935   144.687  -21.9231   **   0.06031   0.01225   0.06154    11.483  -11.8748   **  -11.4652   133.2039 
  89.000  -0.00789   0.00559   0.00967   144.687  -27.9455   **   0.06088   0.01295   0.06225    12.012  -11.7760   **  -11.6723   132.6747 
  90.000   0.00000   0.00000   0.00000    35.828  -60.0000   **   0.06108   0.01319   0.06248    12.186  -11.7431   **  -11.7431    23.6424 


   --    >>-------   -------   --ER --   -------   -------<< ** >>-------   -------   --EL --   -------   -------<< ** >>-------   --------<<
 É∆(deg)   RRAD.re   RRAD.im    |RRAD|    RPHASE  RGAI(dB)   **   LRAD.re   LRAD.im    |LRAD|    LPHASE  LGAI(dB)   ** TFGAI(dB)     AR(dB)
 -90.000  -0.03054  -0.00659   0.03124  -167.814  -14.7534   **  -0.03054  -0.00659   0.03124  -167.814  -14.7534   **  -11.7431    60.0000 
 -89.000  -0.03038  -0.00633   0.03103  -168.239  -14.8113   **  -0.03062  -0.00681   0.03137  -167.456  -14.7187   **  -11.7544    45.4711 
 -88.000  -0.03015  -0.00601   0.03074  -168.736  -14.8927   **  -0.03062  -0.00698   0.03141  -167.161  -14.7070   **  -11.7885    39.4239 
 -87.000  -0.02985  -0.00563   0.03037  -169.313  -14.9980   **  -0.03056  -0.00710   0.03137  -166.924  -14.7181   **  -11.8455    35.8581 
 -86.000  -0.02947  -0.00521   0.02992  -169.975  -15.1278   **  -0.03041  -0.00717   0.03125  -166.743  -14.7520   **  -11.9255    33.2988 
 -85.000  -0.02901  -0.00473   0.02939  -170.734  -15.2826   **  -0.03020  -0.00719   0.03104  -166.616  -14.8087   **  -12.0289    31.2846 
 -84.000  -0.02848  -0.00421   0.02879  -171.598  -15.4630   **  -0.02992  -0.00716   0.03076  -166.541  -14.8883   **  -12.1558    29.6109 
 -83.000  -0.02788  -0.00363   0.02811  -172.583  -15.6696   **  -0.02956  -0.00709   0.03040  -166.517  -14.9911   **  -12.3068    28.1697 
 -82.000  -0.02720  -0.00300   0.02737  -173.702  -15.9031   **  -0.02914  -0.00697   0.02996  -166.545  -15.1174   **  -12.4822    26.8978 
 -81.000  -0.02646  -0.00233   0.02656  -174.973  -16.1641   **  -0.02865  -0.00681   0.02944  -166.623  -15.2679   **  -12.6826    25.7560 
 -80.000  -0.02564  -0.00160   0.02569  -176.419  -16.4531   **  -0.02809  -0.00661   0.02886  -166.755  -15.4430   **  -12.9085    24.7196 
 -79.000  -0.02475  -0.00084   0.02477  -178.065  -16.7704   **  -0.02747  -0.00637   0.02820  -166.940  -15.6437   **  -13.1603    23.7731 
 -78.000  -0.02380  -0.00002   0.02380  -179.940  -17.1159   **  -0.02679  -0.00609   0.02747  -167.183  -15.8709   **  -13.4386    22.9081 
 -77.000  -0.02279   0.00083   0.02280   177.920  -17.4891   **  -0.02604  -0.00578   0.02668  -167.486  -16.1257   **  -13.7438    22.1222 
 -76.000  -0.02171   0.00172   0.02178   175.473  -17.8885   **  -0.02524  -0.00543   0.02582  -167.854  -16.4095   **  -14.0760    21.4186 
 -75.000  -0.02057   0.00265   0.02074   172.671  -18.3115   **  -0.02438  -0.00505   0.02490  -168.295  -16.7240   **  -14.4353    20.8069 
 -74.000  -0.01938   0.00361   0.01971   169.462  -18.7536   **  -0.02347  -0.00464   0.02392  -168.814  -17.0711   **  -14.8211    20.3047 
 -73.000  -0.01813   0.00459   0.01871   165.787  -19.2080   **  -0.02251  -0.00420   0.02290  -169.424  -17.4530   **  -15.2321    19.9409 
 -72.000  -0.01684   0.00561   0.01775   161.589  -19.6645   **  -0.02149  -0.00374   0.02182  -170.137  -17.8725   **  -15.6664    19.7609 
 -71.000  -0.01550   0.00664   0.01686   156.817  -20.1088   **  -0.02043  -0.00325   0.02069  -170.969  -18.3326   **  -16.1202    19.8374 
 -70.000  -0.01412   0.00769   0.01608   151.440  -20.5222   **  -0.01933  -0.00274   0.01952  -171.941  -18.8371   **  -16.5881    20.2918 
 -69.000  -0.01271   0.00875   0.01543   145.463  -20.8817   **  -0.01818  -0.00221   0.01832  -173.083  -19.3903   **  -17.0620    21.3461 
 -68.000  -0.01126   0.00981   0.01494   138.943  -21.1624   **  -0.01700  -0.00166   0.01708  -174.429  -19.9973   **  -17.5306    23.4825 
 -67.000  -0.00979   0.01087   0.01463   132.005  -21.3407   **  -0.01578  -0.00110   0.01582  -176.031  -20.6641   **  -17.9789    28.1947 
 -66.000  -0.00830   0.01193   0.01454   124.835  -21.3996   **  -0.01453  -0.00052   0.01454  -177.954  -21.3975   **  -18.3882    60.0000 
 -65.000  -0.00680   0.01297   0.01465   117.658  -21.3336   **  -0.01325   0.00007   0.01325   179.709  -22.2051   **  -18.7372    25.9979 
 -64.000  -0.00529   0.01399   0.01496   110.697  -21.1499   **  -0.01194   0.00066   0.01196   176.826  -23.0952   **  -19.0042    19.0533 
 -63.000  -0.00377   0.01499   0.01545   104.138  -20.8670   **  -0.01061   0.00126   0.01068   173.214  -24.0747   **  -19.1709    14.7710 
 -62.000  -0.00227   0.01594   0.01610    98.100  -20.5098   **  -0.00926   0.00187   0.00944   168.602  -25.1467   **  -19.2265    11.6753 
 -61.000  -0.00078   0.01685   0.01687    92.638  -20.1048   **  -0.00789   0.00247   0.00827   162.607  -26.3029   **  -19.1706     9.3097 
 -60.000   0.00069   0.01771   0.01773    87.755  -19.6759   **  -0.00651   0.00307   0.00720   154.710  -27.5069   **  -19.0135     7.4825 
 -59.000   0.00214   0.01851   0.01863    83.416  -19.2432   **  -0.00511   0.00367   0.00630   144.313  -28.6656   **  -18.7735     6.1114 
 -58.000   0.00354   0.01923   0.01956    79.570  -18.8224   **  -0.00372   0.00427   0.00566   131.062  -29.5942   **  -18.4732     5.1741 
 -57.000   0.00490   0.01988   0.02047    76.154  -18.4251   **  -0.00232   0.00485   0.00538   115.528  -30.0393   **  -18.1355     4.6712 
 -56.000   0.00620   0.02043   0.02135    73.111  -18.0601   **  -0.00092   0.00542   0.00550    99.601  -29.8387   **  -17.7809     4.5795 
 -55.000   0.00744   0.02088   0.02217    70.382  -17.7337   **   0.00048   0.00598   0.00600    85.443  -29.0803   **  -17.4263     4.8248 
 -54.000   0.00861   0.02122   0.02290    67.915  -17.4510   **   0.00186   0.00653   0.00679    74.073  -28.0119   **  -17.0851     5.3093 
 -53.000   0.00970   0.02144   0.02353    65.666  -17.2159   **   0.00324   0.00705   0.00776    65.351  -26.8489   **  -16.7673     5.9531 
 -52.000   0.01069   0.02152   0.02403    63.591  -17.0323   **   0.00460   0.00756   0.00885    58.707  -25.7121   **  -16.4804     6.7102 
 -51.000   0.01158   0.02147   0.02439    61.652  -16.9038   **   0.00593   0.00804   0.00999    53.581  -24.6525   **  -16.2296     7.5630 
 -50.000   0.01236   0.02125   0.02459    59.814  -16.8344   **   0.00725   0.00850   0.01117    49.543  -23.6855   **  -16.0191     8.5163 
 -49.000   0.01302   0.02087   0.02460    58.041  -16.8287   **   0.00854   0.00893   0.01236    46.291  -22.8108   **  -15.8519     9.5939 
 -48.000   0.01355   0.02032   0.02442    56.296  -16.8925   **   0.00980   0.00933   0.01353    43.615  -22.0224   **  -15.7301    10.8422 
 -47.000   0.01394   0.01957   0.02403    54.540  -17.0329   **   0.01102   0.00970   0.01468    41.366  -21.3124   **  -15.6553    12.3423 
 -46.000   0.01418   0.01863   0.02341    52.725  -17.2590   **   0.01220   0.01004   0.01580    39.441  -20.6733   **  -15.6286    14.2419 
 -45.000   0.01426   0.01748   0.02256    50.793  -17.5826   **   0.01335   0.01034   0.01689    37.764  -20.0979   **  -15.6504    16.8456 
 -44.000   0.01417   0.01611   0.02145    48.663  -18.0192   **   0.01445   0.01060   0.01792    36.279  -19.5803   **  -15.7197    20.9518 
 -43.000   0.01390   0.01450   0.02009    46.219  -18.5894   **   0.01550   0.01083   0.01891    34.944  -19.1152   **  -15.8340    30.3831 
 -42.000   0.01344   0.01266   0.01847    43.283  -19.3210   **   0.01650   0.01101   0.01984    33.727  -18.6982   **  -15.9881    28.9146 
 -41.000   0.01279   0.01057   0.01659    39.564  -20.2515   **   0.01744   0.01116   0.02071    32.603  -18.3258   **  -16.1725    19.1403 
 -40.000   0.01193   0.00821   0.01448    34.544  -21.4300   **   0.01833   0.01126   0.02151    31.551  -17.9946   **  -16.3708    14.1896 
 -39.000   0.01086   0.00559   0.01221    27.246  -22.9103   **   0.01916   0.01131   0.02225    30.555  -17.7022   **  -16.5580    10.7182 
 -38.000   0.00957   0.00269   0.00994    15.728  -24.7003   **   0.01992   0.01132   0.02291    29.601  -17.4463   **  -16.6974     8.0706 
 -37.000   0.00805  -0.00049   0.00806    -3.464  -26.5179   **   0.02062   0.01128   0.02350    28.677  -17.2251   **  -16.7419     6.2112 
 -36.000   0.00629  -0.00396   0.00744   -32.172  -27.2205   **   0.02125   0.01119   0.02402    27.773  -17.0371   **  -16.6396     5.5612 
 -35.000   0.00430  -0.00773   0.00885   -60.908  -25.7137   **   0.02181   0.01106   0.02445    26.879  -16.8811   **  -16.3471     6.5815 
 -34.000   0.00206  -0.01180   0.01198   -80.094  -23.0786   **   0.02230   0.01087   0.02481    25.987  -16.7561   **  -15.8457     9.1512 
 -33.000  -0.00043  -0.01618   0.01619   -91.519  -20.4647   **   0.02271   0.01064   0.02508    25.090  -16.6612   **  -15.1489    13.3304 
 -32.000  -0.00317  -0.02087   0.02111   -98.645  -18.1577   **   0.02305   0.01035   0.02527    24.178  -16.5959   **  -14.2966    20.9477 
 -31.000  -0.00618  -0.02588   0.02660  -103.422  -16.1497   **   0.02332   0.01001   0.02538    23.244  -16.5597   **  -13.3396    32.5434 
 -30.000  -0.00944  -0.03119   0.03259  -106.831  -14.3861   **   0.02350   0.00963   0.02540    22.280  -16.5523   **  -12.3253    18.1277 
 -29.000  -0.01296  -0.03683   0.03904  -109.386  -12.8171   **   0.02361   0.00919   0.02533    21.278  -16.5737   **  -11.2909    13.4349 
 -28.000  -0.01674  -0.04278   0.04594  -111.376  -11.4040   **   0.02364   0.00871   0.02519    20.228  -16.6237   **  -10.2625    10.7001 
 -27.000  -0.02079  -0.04905   0.05327  -112.973  -10.1183   **   0.02359   0.00818   0.02496    19.120  -16.7024   **   -9.2562     8.8294 
 -26.000  -0.02510  -0.05562   0.06102  -114.287   -8.9382   **   0.02346   0.00760   0.02465    17.943  -16.8100   **   -8.2815     7.4430 
 -25.000  -0.02966  -0.06251   0.06919  -115.388   -7.8474   **   0.02325   0.00697   0.02427    16.685  -16.9468   **   -7.3435     6.3638 
 -24.000  -0.03448  -0.06969   0.07776  -116.327   -6.8332   **   0.02296   0.00630   0.02381    15.332  -17.1129   **   -6.4440     5.4956 
 -23.000  -0.03956  -0.07717   0.08672  -117.138   -5.8855   **   0.02260   0.00558   0.02328    13.866  -17.3088   **   -5.5833     4.7802 
 -22.000  -0.04487  -0.08495   0.09607  -117.846   -4.9963   **   0.02216   0.00482   0.02268    12.270  -17.5346   **   -4.7607     4.1802 
 -21.000  -0.05043  -0.09300   0.10579  -118.470   -4.1591   **   0.02165   0.00402   0.02202    10.522  -17.7906   **   -3.9748     3.6700 
 -20.000  -0.05622  -0.10132   0.11587  -119.024   -3.3686   **   0.02107   0.00318   0.02131     8.595  -18.0768   **   -3.2242     3.2315 
 -19.000  -0.06223  -0.10990   0.12629  -119.521   -2.6204   **   0.02042   0.00231   0.02055     6.459  -18.3926   **   -2.5069     2.8517 
 -18.000  -0.06846  -0.11872   0.13705  -119.968   -1.9107   **   0.01970   0.00141   0.01975     4.081  -18.7373   **   -1.8215     2.5209 
 -17.000  -0.07489  -0.12778   0.14811  -120.373   -1.2364   **   0.01892   0.00047   0.01892     1.418  -19.1092   **   -1.1661     2.2314 
 -16.000  -0.08151  -0.13706   0.15946  -120.741   -0.5949   **   0.01807  -0.00050   0.01808    -1.574  -19.5053   **   -0.5394     1.9779 
 -15.000  -0.08831  -0.14653   0.17109  -121.077    0.0164   **   0.01717  -0.00149   0.01723    -4.948  -19.9210   **    0.0602     1.7557 
 -14.000  -0.09528  -0.15619   0.18296  -121.385    0.5992   **   0.01621  -0.00250   0.01640    -8.759  -20.3494   **    0.6340     1.5616 
 -13.000  -0.10241  -0.16602   0.19506  -121.668    1.1555   **   0.01521  -0.00353   0.01561   -13.061  -20.7804   **    1.1832     1.3931 
 -12.000  -0.10967  -0.17599   0.20737  -121.929    1.6867   **   0.01415  -0.00457   0.01487   -17.904  -21.2001   **    1.7090     1.2481 
 -11.000  -0.11705  -0.18609   0.21984  -122.170    2.1943   **   0.01306  -0.00563   0.01422   -23.318  -21.5904   **    2.2124     1.1252 
 -10.000  -0.12454  -0.19630   0.23247  -122.394    2.6794   **   0.01193  -0.00669   0.01368   -29.298  -21.9293   **    2.6944     1.0231 
  -9.000  -0.13212  -0.20658   0.24522  -122.601    3.1431   **   0.01076  -0.00776   0.01327   -35.792  -22.1924   **    3.1558     0.9408 
  -8.000  -0.13977  -0.21693   0.25806  -122.794    3.5864   **   0.00957  -0.00883   0.01302   -42.687  -22.3568   **    3.5974     0.8771 
  -7.000  -0.14747  -0.22732   0.27096  -122.973    4.0102   **   0.00835  -0.00989   0.01295   -49.808  -22.4052   **    4.0201     0.8306 
  -6.000  -0.15520  -0.23772   0.28390  -123.140    4.4152   **   0.00712  -0.01094   0.01306   -56.943  -22.3306   **    4.4243     0.7996 
  -5.000  -0.16295  -0.24810   0.29683  -123.296    4.8021   **   0.00588  -0.01199   0.01335   -63.875  -22.1382   **    4.8109     0.7818 
  -4.000  -0.17069  -0.25845   0.30973  -123.442    5.1717   **   0.00463  -0.01301   0.01381   -70.422  -21.8439   **    5.1804     0.7751 
  -3.000  -0.17841  -0.26874   0.32257  -123.578    5.5245   **   0.00338  -0.01402   0.01442   -76.460  -21.4701   **    5.5332     0.7770 
  -2.000  -0.18608  -0.27895   0.33531  -123.706    5.8610   **   0.00213  -0.01500   0.01515   -81.924  -21.0413   **    5.8699     0.7853 
  -1.000  -0.19368  -0.28904   0.34793  -123.825    6.1818   **   0.00089  -0.01595   0.01597   -86.805  -20.5803   **    6.1909     0.7981 
   0.000  -0.20119  -0.29899   0.36038  -123.937    6.4872   **  -0.00033  -0.01687   0.01687   -91.129  -20.1062   **    6.4967     0.8138 
   1.000  -0.20860  -0.30878   0.37264  -124.041    6.7778   **  -0.00153  -0.01775   0.01781   -94.939  -19.6335   **    6.7877     0.8310 
   2.000  -0.21588  -0.31838   0.38467  -124.139    7.0538   **  -0.00271  -0.01859   0.01878   -98.292  -19.1732   **    7.0641     0.8489 
   3.000  -0.22301  -0.32777   0.39645  -124.230    7.3157   **  -0.00385  -0.01938   0.01976  -101.241  -18.7329   **    7.3264     0.8665 
   4.000  -0.22997  -0.33693   0.40793  -124.316    7.5637   **  -0.00496  -0.02012   0.02073  -103.840  -18.3177   **    7.5749     0.8834 
   5.000  -0.23675  -0.34582   0.41909  -124.396    7.7982   **  -0.00602  -0.02082   0.02167  -106.133  -17.9309   **    7.8098     0.8990 
   6.000  -0.24332  -0.35442   0.42991  -124.471    8.0195   **  -0.00704  -0.02145   0.02258  -108.163  -17.5747   **    8.0314     0.9131 
   7.000  -0.24967  -0.36272   0.44034  -124.541    8.2277   **  -0.00800  -0.02203   0.02344  -109.963  -17.2502   **    8.2400     0.9255 
   8.000  -0.25577  -0.37069   0.45036  -124.605    8.4233   **  -0.00891  -0.02254   0.02424  -111.564  -16.9583   **    8.4358     0.9358 
   9.000  -0.26162  -0.37830   0.45995  -124.666    8.6063   **  -0.00975  -0.02299   0.02497  -112.991  -16.6992   **    8.6191     0.9441 
  10.000  -0.26719  -0.38555   0.46908  -124.722    8.7770   **  -0.01053  -0.02337   0.02563  -114.266  -16.4731   **    8.7899     0.9501 
  11.000  -0.27247  -0.39241   0.47773  -124.774    8.9356   **  -0.01124  -0.02367   0.02621  -115.405  -16.2801   **    8.9486     0.9539 
  12.000  -0.27744  -0.39886   0.48586  -124.822    9.0822   **  -0.01188  -0.02390   0.02669  -116.425  -16.1204   **    9.0953     0.9553 
  13.000  -0.28209  -0.40489   0.49347  -124.866    9.2172   **  -0.01244  -0.02406   0.02708  -117.337  -15.9941   **    9.2302     0.9544 
  14.000  -0.28642  -0.41047   0.50052  -124.906    9.3405   **  -0.01292  -0.02414   0.02737  -118.152  -15.9014   **    9.3534     0.9510 
  15.000  -0.29039  -0.41561   0.50701  -124.943    9.4523   **  -0.01331  -0.02413   0.02756  -118.879  -15.8428   **    9.4651     0.9452 
  16.000  -0.29402  -0.42028   0.51291  -124.976    9.5529   **  -0.01362  -0.02405   0.02764  -119.525  -15.8188   **    9.5654     0.9369 
  17.000  -0.29728  -0.42447   0.51822  -125.006    9.6422   **  -0.01384  -0.02388   0.02760  -120.095  -15.8302   **    9.6545     0.9261 
  18.000  -0.30017  -0.42817   0.52291  -125.032    9.7205   **  -0.01397  -0.02363   0.02745  -120.594  -15.8781   **    9.7324     0.9127 
  19.000  -0.30268  -0.43138   0.52697  -125.055    9.7878   **  -0.01401  -0.02329   0.02718  -121.024  -15.9638   **    9.7993     0.8967 
  20.000  -0.30480  -0.43409   0.53041  -125.075    9.8442   **  -0.01395  -0.02287   0.02679  -121.388  -16.0891   **    9.8553     0.8781 
  21.000  -0.30654  -0.43628   0.53321  -125.092    9.8899   **  -0.01380  -0.02236   0.02628  -121.686  -16.2561   **    9.9004     0.8568 
  22.000  -0.30788  -0.43797   0.53536  -125.106    9.9248   **  -0.01356  -0.02177   0.02565  -121.916  -16.4674   **    9.9348     0.8329 
  23.000  -0.30882  -0.43914   0.53686  -125.117    9.9492   **  -0.01322  -0.02109   0.02489  -122.077  -16.7262   **    9.9585     0.8061 
  24.000  -0.30937  -0.43980   0.53771  -125.124    9.9630   **  -0.01279  -0.02033   0.02402  -122.162  -17.0368   **    9.9716     0.7765 
  25.000  -0.30953  -0.43994   0.53792  -125.129    9.9663   **  -0.01226  -0.01949   0.02302  -122.166  -17.4041   **    9.9742     0.7440 
  26.000  -0.30928  -0.43957   0.53747  -125.130    9.9591   **  -0.01164  -0.01857   0.02191  -122.075  -17.8346   **    9.9663     0.7086 
  27.000  -0.30865  -0.43869   0.53639  -125.129    9.9416   **  -0.01092  -0.01756   0.02068  -121.874  -18.3363   **    9.9480     0.6701 
  28.000  -0.30762  -0.43731   0.53467  -125.124    9.9137   **  -0.01012  -0.01648   0.01934  -121.540  -18.9196   **    9.9193     0.6286 
  29.000  -0.30621  -0.43543   0.53232  -125.116    9.8754   **  -0.00922  -0.01532   0.01788  -121.036  -19.5983   **    9.8803     0.5839 
  30.000  -0.30442  -0.43306   0.52935  -125.105    9.8269   **  -0.00824  -0.01409   0.01633  -120.311  -20.3905   **    9.8310     0.5359 
  31.000  -0.30226  -0.43021   0.52578  -125.091    9.7680   **  -0.00717  -0.01279   0.01467  -119.280  -21.3211   **    9.7714     0.4847 
  32.000  -0.29973  -0.42689   0.52161  -125.073    9.6988   **  -0.00603  -0.01142   0.01292  -117.807  -22.4252   **    9.7015     0.4303 
  33.000  -0.29684  -0.42311   0.51686  -125.052    9.6194   **  -0.00480  -0.00999   0.01108  -115.653  -23.7535   **    9.6214     0.3726 
  34.000  -0.29361  -0.41889   0.51154  -125.028    9.5296   **  -0.00350  -0.00850   0.00919  -112.364  -25.3818   **    9.5310     0.3121 
  35.000  -0.29005  -0.41423   0.50568  -125.000    9.4295   **  -0.00212  -0.00695   0.00727  -106.988  -27.4232   **    9.4304     0.2496 
  36.000  -0.28616  -0.40915   0.49929  -124.968    9.3190   **  -0.00068  -0.00534   0.00539   -97.260  -30.0203   **    9.3195     0.1875 
  37.000  -0.28195  -0.40367   0.49239  -124.933    9.1982   **   0.00082  -0.00369   0.00378   -77.403  -33.0925   **    9.1984     0.1335 
  38.000  -0.27744  -0.39781   0.48500  -124.893    9.0668   **   0.00239  -0.00199   0.00311   -39.835  -34.7853   **    9.0670     0.1115 
  39.000  -0.27265  -0.39157   0.47714  -124.850    8.9249   **   0.00401  -0.00026   0.00402    -3.656  -32.5664   **    8.9253     0.1463 
  40.000  -0.26759  -0.38498   0.46884  -124.802    8.7725   **   0.00568   0.00152   0.00588    14.949  -29.2605   **    8.7732     0.2179 
  41.000  -0.26226  -0.37806   0.46012  -124.749    8.6093   **   0.00740   0.00332   0.00811    24.174  -26.4698   **    8.6107     0.3061 
  42.000  -0.25669  -0.37082   0.45099  -124.692    8.4354   **   0.00915   0.00515   0.01050    29.360  -24.2226   **    8.4377     0.4046 
  43.000  -0.25089  -0.36328   0.44150  -124.630    8.2505   **   0.01094   0.00700   0.01299    32.597  -22.3756   **    8.2543     0.5113 
  44.000  -0.24487  -0.35547   0.43165  -124.562    8.0546   **   0.01276   0.00886   0.01554    34.770  -20.8193   **    8.0603     0.6257 
  45.000  -0.23866  -0.34740   0.42148  -124.488    7.8476   **   0.01461   0.01073   0.01813    36.308  -19.4802   **    7.8556     0.7477 
  46.000  -0.23226  -0.33910   0.41101  -124.409    7.6291   **   0.01647   0.01261   0.02075    37.437  -18.3092   **    7.6402     0.8776 
  47.000  -0.22570  -0.33058   0.40027  -124.323    7.3991   **   0.01835   0.01449   0.02338    38.290  -17.2718   **    7.4139     1.0158 
  48.000  -0.21898  -0.32186   0.38929  -124.230    7.1574   **   0.02023   0.01635   0.02601    38.946  -16.3438   **    7.1768     1.1626 
  49.000  -0.21213  -0.31297   0.37808  -124.129    6.9037   **   0.02212   0.01820   0.02865    39.459  -15.5070   **    6.9286     1.3187 
  50.000  -0.20516  -0.30392   0.36668  -124.021    6.6378   **   0.02400   0.02004   0.03126    39.862  -14.7478   **    6.6692     1.4846 
  51.000  -0.19808  -0.29473   0.35511  -123.904    6.3593   **   0.02586   0.02184   0.03385    40.182  -14.0558   **    6.3986     1.6612 
  52.000  -0.19092  -0.28543   0.34340  -123.777    6.0679   **   0.02772   0.02362   0.03641    40.434  -13.4227   **    6.1165     1.8490 
  53.000  -0.18368  -0.27604   0.33157  -123.641    5.7634   **   0.02955   0.02535   0.03893    40.632  -12.8420   **    5.8229     2.0492 
  54.000  -0.17639  -0.26657   0.31964  -123.493    5.4452   **   0.03135   0.02704   0.04140    40.785  -12.3083   **    5.5175     2.2626 
  55.000  -0.16905  -0.25704   0.30765  -123.332    5.1130   **   0.03311   0.02868   0.04381    40.901  -11.8173   **    5.2002     2.4905 
  56.000  -0.16169  -0.24747   0.29561  -123.159    4.7663   **   0.03484   0.03026   0.04615    40.983  -11.3654   **    4.8708     2.7342 
  57.000  -0.15431  -0.23788   0.28355  -122.971    4.4044   **   0.03651   0.03178   0.04841    41.038  -10.9498   **    4.5292     2.9951 
  58.000  -0.14693  -0.22829   0.27149  -122.766    4.0269   **   0.03814   0.03323   0.05058    41.066  -10.5679   **    4.1751     3.2750 
  59.000  -0.13957  -0.21871   0.25945  -122.543    3.6330   **   0.03970   0.03460   0.05266    41.072  -10.2176   **    3.8084     3.5759 
  60.000  -0.13223  -0.20916   0.24746  -122.300    3.2220   **   0.04120   0.03589   0.05464    41.056   -9.8974   **    3.4287     3.9002 
  61.000  -0.12493  -0.19966   0.23553  -122.035    2.7929   **   0.04263   0.03709   0.05651    41.020   -9.6057   **    3.0360     4.2507 
  62.000  -0.11769  -0.19023   0.22369  -121.744    2.3449   **   0.04399   0.03819   0.05825    40.965   -9.3414   **    2.6299     4.6307 
  63.000  -0.11051  -0.18087   0.21196  -121.425    1.8769   **   0.04526   0.03919   0.05987    40.890   -9.1036   **    2.2103     5.0442 
  64.000  -0.10340  -0.17160   0.20035  -121.072    1.3876   **   0.04645   0.04009   0.06135    40.796   -8.8915   **    1.7769     5.4961 
  65.000  -0.09638  -0.16244   0.18888  -120.683    0.8756   **   0.04754   0.04086   0.06269    40.683   -8.7045   **    1.3295     5.9924 
  66.000  -0.08946  -0.15339   0.17757  -120.251    0.3394   **   0.04853   0.04152   0.06387    40.550   -8.5423   **    0.8678     6.5407 
  67.000  -0.08264  -0.14448   0.16644  -119.770   -0.2228   **   0.04942   0.04205   0.06489    40.396   -8.4047   **    0.3917     7.1508 
  68.000  -0.07594  -0.13570   0.15550  -119.231   -0.8132   **   0.05020   0.04245   0.06574    40.220   -8.2914   **   -0.0991     7.8354 
  69.000  -0.06936  -0.12708   0.14477  -118.624   -1.4342   **   0.05086   0.04271   0.06642    40.020   -8.2027   **   -0.6047     8.6116 
  70.000  -0.06291  -0.11862   0.13427  -117.938   -2.0884   **   0.05141   0.04282   0.06691    39.794   -8.1387   **   -1.1252     9.5030 
  71.000  -0.05660  -0.11033   0.12400  -117.156   -2.7793   **   0.05183   0.04279   0.06721    39.541   -8.0998   **   -1.6609    10.5436 
  72.000  -0.05043  -0.10223   0.11399  -116.259   -3.5105   **   0.05212   0.04259   0.06731    39.256   -8.0866   **   -2.2115    11.7847 
  73.000  -0.04442  -0.09431   0.10425  -115.221   -4.2865   **   0.05228   0.04224   0.06721    38.937   -8.0998   **   -2.7772    13.3089 
  74.000  -0.03857  -0.08659   0.09479  -114.009   -5.1126   **   0.05229   0.04171   0.06689    38.578   -8.1404   **   -3.3575    15.2617 
  75.000  -0.03288  -0.07907   0.08564  -112.578   -5.9949   **   0.05217   0.04102   0.06636    38.176   -8.2096   **   -3.9523    17.9377 
  76.000  -0.02736  -0.07176   0.07680  -110.869   -6.9406   **   0.05190   0.04014   0.06561    37.723   -8.3087   **   -4.5607    22.0927 
  77.000  -0.02201  -0.06467   0.06831  -108.797   -7.9581   **   0.05147   0.03908   0.06463    37.211   -8.4395   **   -5.1818    31.1481 
  78.000  -0.01684  -0.05779   0.06020  -106.246   -9.0565   **   0.05089   0.03784   0.06342    36.630   -8.6041   **   -5.8141    31.6890 
  79.000  -0.01185  -0.05114   0.05250  -103.048  -10.2453   **   0.05015   0.03640   0.06197    35.970   -8.8049   **   -6.4554    21.6473 
  80.000  -0.00705  -0.04472   0.04527   -98.954  -11.5319   **   0.04925   0.03476   0.06028    35.214   -9.0449   **   -7.1024    16.9424 
  81.000  -0.00243  -0.03852   0.03860   -93.604  -12.9161   **   0.04818   0.03292   0.05835    34.343   -9.3275   **   -7.7509    13.8205 
  82.000   0.00200  -0.03256   0.03263   -86.477  -14.3770   **   0.04694   0.03087   0.05618    33.332   -9.6568   **   -8.3946    11.5280 
